"25167"	"ERP007111"	"ERS754025"	"ERX993410"	"ERR914286"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25168"	"ERP007111"	"ERS754025"	"ERX993446"	"ERR914322"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25169"	"ERP007111"	"ERS754026"	"ERX993411"	"ERR914287"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25170"	"ERP007111"	"ERS754026"	"ERX993447"	"ERR914323"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25171"	"ERP007111"	"ERS754027"	"ERX993412"	"ERR914288"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25172"	"ERP007111"	"ERS754027"	"ERX993448"	"ERR914324"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25173"	"ERP007111"	"ERS754028"	"ERX993413"	"ERR914289"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25174"	"ERP007111"	"ERS754029"	"ERX993414"	"ERR914290"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25175"	"ERP007111"	"ERS754029"	"ERX993450"	"ERR914326"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25176"	"ERP007111"	"ERS754030"	"ERX993415"	"ERR914291"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25177"	"ERP007111"	"ERS754030"	"ERX993451"	"ERR914327"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25178"	"ERP007111"	"ERS754031"	"ERX993416"	"ERR914292"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25179"	"ERP007111"	"ERS754031"	"ERX993452"	"ERR914328"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25180"	"ERP007111"	"ERS754032"	"ERX993417"	"ERR914293"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25181"	"ERP007111"	"ERS754032"	"ERX993453"	"ERR914329"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25182"	"ERP007111"	"ERS754033"	"ERX993418"	"ERR914294"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25183"	"ERP007111"	"ERS754033"	"ERX993454"	"ERR914330"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25184"	"ERP007111"	"ERS754034"	"ERX993419"	"ERR914295"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25185"	"ERP007111"	"ERS754034"	"ERX993455"	"ERR914331"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25186"	"ERP007111"	"ERS754035"	"ERX993420"	"ERR914296"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25187"	"ERP007111"	"ERS754035"	"ERX993456"	"ERR914332"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25188"	"ERP007111"	"ERS754036"	"ERX993421"	"ERR914297"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"39.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25189"	"ERP007111"	"ERS754036"	"ERX993457"	"ERR914333"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"39.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25190"	"ERP007111"	"ERS754037"	"ERX993422"	"ERR914298"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25191"	"ERP007111"	"ERS754037"	"ERX993458"	"ERR914334"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25192"	"ERP007111"	"ERS754038"	"ERX993423"	"ERR914299"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25193"	"ERP007111"	"ERS754038"	"ERX993459"	"ERR914335"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25194"	"ERP007111"	"ERS754039"	"ERX993424"	"ERR914300"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25195"	"ERP007111"	"ERS754039"	"ERX993460"	"ERR914336"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25196"	"ERP007111"	"ERS754040"	"ERX993425"	"ERR914301"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25197"	"ERP007111"	"ERS754040"	"ERX993461"	"ERR914337"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25198"	"ERP007111"	"ERS754041"	"ERX993426"	"ERR914302"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25199"	"ERP007111"	"ERS754041"	"ERX993462"	"ERR914338"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25200"	"ERP007111"	"ERS754042"	"ERX993427"	"ERR914303"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25201"	"ERP007111"	"ERS754042"	"ERX993463"	"ERR914339"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25202"	"ERP007111"	"ERS754043"	"ERX993428"	"ERR914304"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25203"	"ERP007111"	"ERS754043"	"ERX993464"	"ERR914340"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25204"	"ERP007111"	"ERS754044"	"ERX993429"	"ERR914305"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
